,order_id,categoria,categoria_final
3752,964d26975fc593c3862d2478025f51cf,"['LIVROS, MUSICA E PAPELARIA']","LIVROS, MUSICA E PAPELARIA"
3753,9675440ebf61a1a3482cc6308e3ebd28,['MODA E BELEZA'],MODA E BELEZA
3754,967684d880b1ebbfe2e94df16af6d01a,['CASA E CONFORTO'],CASA E CONFORTO
3755,96872d026aa122a9e93957de1e58d427,['ARTES E DECORACAO'],ARTES E DECORACAO
3756,968a408760f771cab3ce5db012e90a1f,['FERRAMENTAS E CONSTRUCAO'],FERRAMENTAS E CONSTRUCAO
3757,968ba56969b76f24ea8b93d8a5bb768a,['MODA E BELEZA'],MODA E BELEZA
3758,9696c06c5b4dacf79ad4fc897b1aa93b,['MOVEIS E ELETRODOMESTICOS'],MOVEIS E ELETRODOMESTICOS
3759,96a54272b41b5689f72e71e52cd9d3f6,['BEBES'],BEBES
3760,96a829e0e554c697670638997aadc45b,['BRINQUEDOS E LAZER'],BRINQUEDOS E LAZER
3761,96a902cd4b751087e41ef64474975946,['BRINQUEDOS E LAZER'],BRINQUEDOS E LAZER
3762,96ba3ccac6dfb6a6610178fd893a3f3f,['MOVEIS E ELETRODOMESTICOS'],MOVEIS E ELETRODOMESTICOS
3763,96c0941a87f12624bbaa976c3cb81ca2,['AUTOMOTIVO'],AUTOMOTIVO
3764,96c23bd7ad4b2dc9dc421e8483c06bc1,"['ELETRONICOS,INFORMATICA E AUDIO']","ELETRONICOS,INFORMATICA E AUDIO"
3765,96c85fb240067205674e99425c5df3de,['CASA E CONFORTO'],CASA E CONFORTO
3766,96d307dc05503506515055b86a580e86,['BRINQUEDOS E LAZER'],BRINQUEDOS E LAZER
3767,96e5540d02eba5ac4f6a17083cce7391,['BEBES'],BEBES
3768,9704b8f76b77e74be19dd79d9371b6b4,['MOVEIS E ELETRODOMESTICOS'],MOVEIS E ELETRODOMESTICOS
3769,9707e5dd2b32ab5cc39155a27eb3d0ec,['PET SHOP'],PET SHOP
3770,972976cb62fb977bfbc253219799e486,['AUTOMOTIVO'],AUTOMOTIVO
3771,972d6687f988a5383e3593ec28911400,['CASA E CONFORTO'],CASA E CONFORTO
3772,9734c61e70431951ceea6da4c1c2a063,['MOVEIS E ELETRODOMESTICOS'],MOVEIS E ELETRODOMESTICOS
3773,973acef56bf70feefa8264d4e9f300fc,['PET SHOP'],PET SHOP
3774,973ca2839f11804b5118ce7368f188a3,['BRINQUEDOS E LAZER'],BRINQUEDOS E LAZER
3775,974fd219891927f0d01b357f4400a622,['MODA E BELEZA'],MODA E BELEZA
3776,9758212b340212a84d22f713ce2e0fa8,['MOVEIS E ELETRODOMESTICOS'],MOVEIS E ELETRODOMESTICOS
3777,975f731e0b62d3884197075bbf60685a,['MOVEIS E ELETRODOMESTICOS'],MOVEIS E ELETRODOMESTICOS
3778,9761e698e3d390c91d88364fb6a5ef11,['AUTOMOTIVO'],AUTOMOTIVO
3779,97691a90d5eb8a7124ddb5908851274e,['CASA E CONFORTO'],CASA E CONFORTO
3780,97746144f29ff82670bcd8311e484a16,['BRINQUEDOS E LAZER'],BRINQUEDOS E LAZER
3781,9781e9a5064f50e5bb4ce028b9f1963b,['MODA E BELEZA'],MODA E BELEZA
3782,978564f73dadc05775f6347d1a508e12,['ARTES E DECORACAO'],ARTES E DECORACAO
3783,97a1a97ba78cf7a92dcd42d2d9a7dd6c,['BRINQUEDOS E LAZER'],BRINQUEDOS E LAZER
3784,97a33ff36dc6cc655389de50726ee49a,['CASA E CONFORTO'],CASA E CONFORTO
3785,97a982d424741dfe24bc1ca5d943ad70,['MOVEIS E ELETRODOMESTICOS'],MOVEIS E ELETRODOMESTICOS
3786,97b4cc9d2433a4b4f42fe54621738b78,"['ELETRONICOS,INFORMATICA E AUDIO']","ELETRONICOS,INFORMATICA E AUDIO"
3787,97b8a149d521ea9fbbbce767a458846e,['AUTOMOTIVO'],AUTOMOTIVO
3788,97bb7e5d1176813061e12ca420b8a8e2,['MODA E BELEZA'],MODA E BELEZA
3789,97cca737331c9c6009a3e8b555d963b2,['BRINQUEDOS E LAZER'],BRINQUEDOS E LAZER
3790,97e3bf34d95ce7f035c0262f89a2f9d3,['MODA E BELEZA'],MODA E BELEZA
3791,97e8d3eb8f48e3610beed991e5f32296,['BRINQUEDOS E LAZER'],BRINQUEDOS E LAZER
3792,97ef2707f46b7d685e1da2b0c67be7fd,['MODA E BELEZA'],MODA E BELEZA
3793,97f48024fcc76f1898e397ad6966e3a0,['MOVEIS E ELETRODOMESTICOS'],MOVEIS E ELETRODOMESTICOS
3794,980bc014d29830d87b56bbc7720a6b6b,['CASA E CONFORTO'],CASA E CONFORTO
3795,980c0688b61b100db985aae4b5cfa28f,['MODA E BELEZA'],MODA E BELEZA
3796,9814faa42d794c0595af95705ab9c7a4,"['ELETRONICOS,INFORMATICA E AUDIO']","ELETRONICOS,INFORMATICA E AUDIO"
3797,982477fb4aaaa4ce97851852d2a28e90,['AUTOMOTIVO'],AUTOMOTIVO
3798,982721650f1a226d3b11b4d852d461d2,['ALIMENTOS'],ALIMENTOS
3799,9837f6ffaeacce372cd038e4e634d870,['CASA E CONFORTO'],CASA E CONFORTO
3800,983d1042c129f87546062d2d27f73020,"['LIVROS, MUSICA E PAPELARIA']","LIVROS, MUSICA E PAPELARIA"
3801,983ee8a15c6bc4fab3c4f5503259ed37,['AUTOMOTIVO'],AUTOMOTIVO
3802,9841f5f29be60e9a4686d0bd4593ed6f,"['ELETRONICOS,INFORMATICA E AUDIO']","ELETRONICOS,INFORMATICA E AUDIO"
3803,9855d762d535fda66aa7f273116aa77d,['MODA E BELEZA'],MODA E BELEZA
3804,985ababda3f8a9904b8a01023669464c,['CASA E CONFORTO'],CASA E CONFORTO
3805,985dbac2172bbf6b32bcca35da50d7a0,['BEBES'],BEBES
3806,98886a41872c9df13b990863b330f710,['ARTES E DECORACAO'],ARTES E DECORACAO
3807,988a21449c85e5aab93c446596246149,"['ELETRONICOS,INFORMATICA E AUDIO']","ELETRONICOS,INFORMATICA E AUDIO"
3808,989771e34a670ec77e1f406c05ce66b2,['MOVEIS E ELETRODOMESTICOS'],MOVEIS E ELETRODOMESTICOS
3809,98bd84aec6d35c66e7b5baa6d2cb8dbf,['CASA E CONFORTO'],CASA E CONFORTO
3810,98cdb0b0199939368746cb2beba58efe,['BEBES'],BEBES
3811,98d7e0d168a393093a391519c1ee1e8e,['MODA E BELEZA'],MODA E BELEZA
3812,98da8355e186d682f0013046d8ad6db7,['BRINQUEDOS E LAZER'],BRINQUEDOS E LAZER
3813,98e84c5fef5422dde7fa1927c43adab0,['BRINQUEDOS E LAZER'],BRINQUEDOS E LAZER
3814,98f80eddddaaa6c3e5dea02ff36ad263,['CASA E CONFORTO'],CASA E CONFORTO
3815,98f86e6d578f84d5ffba7a2f6c1307e7,['MODA E BELEZA'],MODA E BELEZA
3816,990c396e6013e8b43c6f18b3d609cbee,['CASA E CONFORTO'],CASA E CONFORTO
3817,990dd7fbb9ecbada4647e9e05a4739d2,['MODA E BELEZA'],MODA E BELEZA
3818,9917855d5e68773f7db62f2dbfc06f71,"['ELETRONICOS,INFORMATICA E AUDIO']","ELETRONICOS,INFORMATICA E AUDIO"
3819,9924cc80e5c3a4c3ab96eda60f3ff72c,['ARTES E DECORACAO'],ARTES E DECORACAO
3820,992896ae125eab618e4959e3ea83dc8c,['MOVEIS E ELETRODOMESTICOS'],MOVEIS E ELETRODOMESTICOS
3821,992cbe3e064cd39f9ccde60a29ffcd3c,['ARTES E DECORACAO' 'BRINQUEDOS E LAZER'],Misto
3822,992d2942e83c306157957d54bf84fa18,['MODA E BELEZA'],MODA E BELEZA
3823,993bf2a40855c39703b0ac1339be7fbf,['ARTES E DECORACAO'],ARTES E DECORACAO
3824,994486484c66c852cd60fed6ff0da2f9,['FERRAMENTAS E CONSTRUCAO'],FERRAMENTAS E CONSTRUCAO
3825,9951d6a662cb9e7b5bb442786dbf34fe,['MODA E BELEZA'],MODA E BELEZA
3826,995301b350aefb0f7d794060ed4dd187,['AUTOMOTIVO'],AUTOMOTIVO
3827,9971209651bda86ae11c4d218eb2bf7d,['BEBES'],BEBES
3828,9989d0ec04100fce996f6e906ada0278,['MODA E BELEZA'],MODA E BELEZA
3829,998b1beee068744ac833dd8b31944623,['CASA E CONFORTO'],CASA E CONFORTO
3830,99bc267f49d76932cd195bfb2a94dd03,"['ELETRONICOS,INFORMATICA E AUDIO']","ELETRONICOS,INFORMATICA E AUDIO"
3831,99c16e186af9fb23a995337dcb608b2f,['CASA E CONFORTO'],CASA E CONFORTO
3832,99c33bf1ceb89684e74a6438a277eef0,['BRINQUEDOS E LAZER'],BRINQUEDOS E LAZER
3833,99c8af04316c292e23ca57d8917db2ad,"['LIVROS, MUSICA E PAPELARIA']","LIVROS, MUSICA E PAPELARIA"
3834,99cf68b71ac96d8b4c0f20dec410d8fd,"['ELETRONICOS,INFORMATICA E AUDIO']","ELETRONICOS,INFORMATICA E AUDIO"
3835,99e4c7eebc4e218f0ef4729921038c19,['BRINQUEDOS E LAZER'],BRINQUEDOS E LAZER
3836,99f7ab7ea1001d0e2b6ac00be98444c8,['CASA E CONFORTO'],CASA E CONFORTO
3837,9a0711872c4923672894e8289ecfab8c,"['ELETRONICOS,INFORMATICA E AUDIO']","ELETRONICOS,INFORMATICA E AUDIO"
3838,9a14984b8e92e2c06592b0de08ae9fb3,['MODA E BELEZA'],MODA E BELEZA
3839,9a1e4b3e892b5ea975db9c5ab5b97b62,['AUTOMOTIVO'],AUTOMOTIVO
3840,9a3deb474c6a3f4fbdf3252718392c47,['ARTES E DECORACAO'],ARTES E DECORACAO
3841,9a5c80e67090c3a500008823e3dd8eb8,['MODA E BELEZA'],MODA E BELEZA
3842,9a71f055d972d1ebacec9df7376ff1e3,['MODA E BELEZA'],MODA E BELEZA
3843,9a85e7c1fbe3b6519b2f943527d21426,['AUTOMOTIVO'],AUTOMOTIVO
3844,9a9a504bd8c303044422d2ca234992d1,['MODA E BELEZA'],MODA E BELEZA
3845,9aad86a646fc47633629fbc7d2c2cfec,['MODA E BELEZA'],MODA E BELEZA
3846,9ab0996e3fa56c0c453bdaa598164273,['MOVEIS E ELETRODOMESTICOS'],MOVEIS E ELETRODOMESTICOS
3847,9ab483dc777aa2cf47ea47d10a72c538,"['ELETRONICOS,INFORMATICA E AUDIO']","ELETRONICOS,INFORMATICA E AUDIO"
3848,9ae00b090b685955827797fede111392,"['ELETRONICOS,INFORMATICA E AUDIO']","ELETRONICOS,INFORMATICA E AUDIO"
3849,9af6f205c7247ac28685a350094ce865,['ARTES E DECORACAO'],ARTES E DECORACAO
3850,9b189f6cf2ef734a7dd0419ed3c64d99,['BRINQUEDOS E LAZER'],BRINQUEDOS E LAZER
3851,9b1d71b20edcf15ab15e0bb4a932f23f,"['ELETRONICOS,INFORMATICA E AUDIO']","ELETRONICOS,INFORMATICA E AUDIO"
3852,9b26ae9a477137076f8b0e8bec71fed9,['MODA E BELEZA'],MODA E BELEZA
3853,9b4ce65d237bc82227e4b550d1ddf079,['CASA E CONFORTO'],CASA E CONFORTO
3854,9b4ea4ff8f51f91557fd6448e909cf81,['AUTOMOTIVO'],AUTOMOTIVO
3855,9b643bf8a8614206d936530d416aef57,"['ELETRONICOS,INFORMATICA E AUDIO']","ELETRONICOS,INFORMATICA E AUDIO"
3856,9b7cadbb92caa7ecc994bc25a7932963,['MODA E BELEZA'],MODA E BELEZA
3857,9b95a53cadb5a007d0928bd00265ea08,['CASA E CONFORTO'],CASA E CONFORTO
3858,9ba2c9b0388923ffcdc4c4f3dffec0a8,"['ELETRONICOS,INFORMATICA E AUDIO']","ELETRONICOS,INFORMATICA E AUDIO"
3859,9baba2001be25ff76212cddad73139de,"['ELETRONICOS,INFORMATICA E AUDIO']","ELETRONICOS,INFORMATICA E AUDIO"
3860,9bb19b2b2a14bfd567fa37c747c6dc96,['FERRAMENTAS E CONSTRUCAO'],FERRAMENTAS E CONSTRUCAO
3861,9bcd65834ef8fc54f03ef36f27bc5645,['MOVEIS E ELETRODOMESTICOS'],MOVEIS E ELETRODOMESTICOS
3862,9bd01f4522f8744273b5261450ee0c5e,['MOVEIS E ELETRODOMESTICOS'],MOVEIS E ELETRODOMESTICOS
3863,9bd46627fb3249657cec3b1320aea004,['MODA E BELEZA'],MODA E BELEZA
3864,9be3bd4137c70d60cecf190a92fb9808,['MODA E BELEZA'],MODA E BELEZA
3865,9be42eec91e05104d84b81e71a9e6b81,['MOVEIS E ELETRODOMESTICOS'],MOVEIS E ELETRODOMESTICOS
3866,9bfcc088220bc74e76f4341292d16d76,['BRINQUEDOS E LAZER'],BRINQUEDOS E LAZER
3867,9c023f649696f2561725807e212a584d,['BRINQUEDOS E LAZER'],BRINQUEDOS E LAZER
3868,9c0776f3465b8aba3e47b9eb0f034360,"['ELETRONICOS,INFORMATICA E AUDIO']","ELETRONICOS,INFORMATICA E AUDIO"
3869,9c0c12e4d0dc6b288f3e7755c791aa35,['PET SHOP'],PET SHOP
3870,9c104b0d2f584506ce7b30bab9d2dd95,"['ELETRONICOS,INFORMATICA E AUDIO']","ELETRONICOS,INFORMATICA E AUDIO"
3871,9c2b756025a127a4db2a4b13281664f6,"['ELETRONICOS,INFORMATICA E AUDIO']","ELETRONICOS,INFORMATICA E AUDIO"
3872,9c31d604522ef4fd8e0bba68aa3214a1,"['LIVROS, MUSICA E PAPELARIA']","LIVROS, MUSICA E PAPELARIA"
3873,9c3225a3efe9fb83ea06492acb99d42c,"['ELETRONICOS,INFORMATICA E AUDIO']","ELETRONICOS,INFORMATICA E AUDIO"
3874,9c3843505b51a21d1955b27664f70827,['FERRAMENTAS E CONSTRUCAO'],FERRAMENTAS E CONSTRUCAO
3875,9c3d371454ceddff5d8fa8aa86ac7c1e,"['LIVROS, MUSICA E PAPELARIA']","LIVROS, MUSICA E PAPELARIA"
3876,9c3fe119bb87723856e0d807d2ddf37d,['MOVEIS E ELETRODOMESTICOS'],MOVEIS E ELETRODOMESTICOS
3877,9c595e16a30ed3d4190c5d512eb1ad17,['MODA E BELEZA'],MODA E BELEZA
3878,9c6a41b40091cf444dcd80fa62446a98,['CASA E CONFORTO'],CASA E CONFORTO
3879,9c753fec37c64b5771eb77ef982c34dc,['BRINQUEDOS E LAZER'],BRINQUEDOS E LAZER
3880,9c78e72b5160190f45195d6ecf7875dc,['CASA E CONFORTO'],CASA E CONFORTO
3881,9c8b7e134959999ac945ed2b29537c8b,['MODA E BELEZA'],MODA E BELEZA
3882,9c9353e8fd52f68f8442e580b5f2bba6,['BRINQUEDOS E LAZER'],BRINQUEDOS E LAZER
3883,9cabafe13d423fbaa722617b69188084,"['ELETRONICOS,INFORMATICA E AUDIO']","ELETRONICOS,INFORMATICA E AUDIO"
3884,9cb00de5b638536df59a274ce43e811d,['BRINQUEDOS E LAZER'],BRINQUEDOS E LAZER
3885,9cb8098ab14d7f21e32786b85f62f5e2,['AUTOMOTIVO'],AUTOMOTIVO
3886,9cb8f0af8d94e8eb6c245e305a1ee8d7,['MODA E BELEZA'],MODA E BELEZA
3887,9cbbee2d6fc84610e720368c09517556,['FERRAMENTAS E CONSTRUCAO'],FERRAMENTAS E CONSTRUCAO
3888,9cd28af4a02dd368c02825e1bf9ea210,['BEBES'],BEBES
3889,9cd835ca1f7889a20d3ab1781d3de6b6,['CASA E CONFORTO'],CASA E CONFORTO
3890,9ce41d418568ba8baf957d5490932291,['CASA E CONFORTO'],CASA E CONFORTO
3891,9ce475d5a0f449a5b6f9c86c7e98e331,['MOVEIS E ELETRODOMESTICOS'],MOVEIS E ELETRODOMESTICOS
3892,9d01fa0e65583ec53f3864ee0e73d015,['MOVEIS E ELETRODOMESTICOS'],MOVEIS E ELETRODOMESTICOS
3893,9d02a36395b93b35ec7f46d79ee3e8b9,['MODA E BELEZA'],MODA E BELEZA
3894,9d0516ad96d793d308cec3c5929ed649,['FERRAMENTAS E CONSTRUCAO'],FERRAMENTAS E CONSTRUCAO
3895,9d0ad9e3a6c8ade53a107a1008214396,['CASA E CONFORTO'],CASA E CONFORTO
3896,9d19b33124e905478b868d1eb916a01a,"['ELETRONICOS,INFORMATICA E AUDIO']","ELETRONICOS,INFORMATICA E AUDIO"
3897,9d22a4e7760c64525433b46cd0cefe47,['FERRAMENTAS E CONSTRUCAO'],FERRAMENTAS E CONSTRUCAO
3898,9d27094c5a72cbf877d632e2d03356e4,"['ELETRONICOS,INFORMATICA E AUDIO']","ELETRONICOS,INFORMATICA E AUDIO"
3899,9d32c5c773eba34ff2453be229a53ca9,['CASA E CONFORTO'],CASA E CONFORTO
3900,9d3c48c87bfb7e8b574b4d375f882841,['CASA E CONFORTO'],CASA E CONFORTO
3901,9d3da55bc185ccdbeccac8824c7330ae,['MODA E BELEZA'],MODA E BELEZA
3902,9d480419579c11f532fce93c63e0eed8,['BEBES'],BEBES
3903,9d513821c0477231fc7c1bfd684d13d8,['AUTOMOTIVO'],AUTOMOTIVO
3904,9d525e537711d24dba959b750dd6fbbc,['MODA E BELEZA'],MODA E BELEZA
3905,9d531c565e28c3e0d756192f84d8731f,['MOVEIS E ELETRODOMESTICOS'],MOVEIS E ELETRODOMESTICOS
3906,9d578363f05f0a4f13c35ca532f88192,['ARTES E DECORACAO'],ARTES E DECORACAO
3907,9d57c2295efd51a11106d2d8175c676a,['CASA E CONFORTO'],CASA E CONFORTO
3908,9d5d3058706c16d0557d9b43c95ed70e,['CASA E CONFORTO'],CASA E CONFORTO
3909,9d5dfd77cf32bd319a504f77a137491b,"['ELETRONICOS,INFORMATICA E AUDIO']","ELETRONICOS,INFORMATICA E AUDIO"
3910,9d76974325109da947615c96eac22698,['FERRAMENTAS E CONSTRUCAO'],FERRAMENTAS E CONSTRUCAO
3911,9d7aed3d4801f8607e1fd449c6c11fd2,['MODA E BELEZA'],MODA E BELEZA
3912,9d7bda1d8caaa92f82edb8e4559852a8,"['ELETRONICOS,INFORMATICA E AUDIO']","ELETRONICOS,INFORMATICA E AUDIO"
3913,9d8032cab9a441c8df1b47087eae5b41,['FERRAMENTAS E CONSTRUCAO'],FERRAMENTAS E CONSTRUCAO
3914,9d878626f2f4299a286c12663698d2d8,['BEBES'],BEBES
3915,9d92d6b679a62c069b6c7d7ecc1a4b90,['MODA E BELEZA'],MODA E BELEZA
3916,9d9963c450921c5db41bfa4095ea57ba,['FERRAMENTAS E CONSTRUCAO'],FERRAMENTAS E CONSTRUCAO
3917,9d9d6000cf3720974ab8da03bcc741c2,['CASA E CONFORTO'],CASA E CONFORTO
3918,9da6e3bacbae9dfb6f886b2fcdd80bcd,['BRINQUEDOS E LAZER'],BRINQUEDOS E LAZER
3919,9db124260fdb15801f3657542b1e29fa,['MODA E BELEZA'],MODA E BELEZA
3920,9dd2846e2fd754eb21361544d11a1d71,['BRINQUEDOS E LAZER'],BRINQUEDOS E LAZER
3921,9dd9186fa80eff8f1a2c916957e8444b,['PET SHOP'],PET SHOP
3922,9ddce686be2661872d8a63788bd96cbe,['MOVEIS E ELETRODOMESTICOS'],MOVEIS E ELETRODOMESTICOS
3923,9de3ed40082af7692bf48b0a9126b5f9,['MOVEIS E ELETRODOMESTICOS'],MOVEIS E ELETRODOMESTICOS
3924,9dec900f8c20ecbaefa8e27242060a67,"['ELETRONICOS,INFORMATICA E AUDIO']","ELETRONICOS,INFORMATICA E AUDIO"
3925,9df65e0ad2cbfa0485262629bb2b6605,['CASA E CONFORTO'],CASA E CONFORTO
3926,9e05a5c7ef1a7074746243745a430219,['MOVEIS E ELETRODOMESTICOS'],MOVEIS E ELETRODOMESTICOS
3927,9e10abcef882f49dc69054c4b9f001b7,"['LIVROS, MUSICA E PAPELARIA']","LIVROS, MUSICA E PAPELARIA"
3928,9e1571408c90f2235bf00d6fd15f8d51,['AUTOMOTIVO'],AUTOMOTIVO
3929,9e22b00fd1b9f036577e8c517ea0a5d4,['MOVEIS E ELETRODOMESTICOS'],MOVEIS E ELETRODOMESTICOS
3930,9e34a5f4e532b2af9484b29d5f249eec,['MODA E BELEZA'],MODA E BELEZA
3931,9e389bac73e66c3aee51848446646402,"['ELETRONICOS,INFORMATICA E AUDIO']","ELETRONICOS,INFORMATICA E AUDIO"
3932,9e3a542f51363bda001167b7f5bd8dbd,['FERRAMENTAS E CONSTRUCAO'],FERRAMENTAS E CONSTRUCAO
3933,9e404de5caad33c6cbff720e0d721008,['ARTES E DECORACAO'],ARTES E DECORACAO
3934,9e4fa2c0dfc591cf67a209b057e1907a,['CASA E CONFORTO'],CASA E CONFORTO
3935,9e5a1beaee5b0847c3254738fe668243,['AUTOMOTIVO'],AUTOMOTIVO
3936,9e659002324793f036fbe26aa8b5d049,"['LIVROS, MUSICA E PAPELARIA']","LIVROS, MUSICA E PAPELARIA"
3937,9e7029a8fc76193e3b55064b698c4b4f,['MOVEIS E ELETRODOMESTICOS'],MOVEIS E ELETRODOMESTICOS
3938,9e7147a6ff3d5299da2672e1c64c9c49,['MOVEIS E ELETRODOMESTICOS'],MOVEIS E ELETRODOMESTICOS
3939,9e73c8381ca5e26d2859ff9f6479028d,['BRINQUEDOS E LAZER'],BRINQUEDOS E LAZER
3940,9e7b4dc19aadc8298e2984986d3bf014,['BEBES'],BEBES
3941,9e8d7ab8137bcd3cfeac577dddf35592,['MOVEIS E ELETRODOMESTICOS'],MOVEIS E ELETRODOMESTICOS
3942,9e97400ef316f1d0209aec475ab50554,['ALIMENTOS'],ALIMENTOS
3943,9e9d4673d9d0f8c0d68a48c13638c606,"['ELETRONICOS,INFORMATICA E AUDIO']","ELETRONICOS,INFORMATICA E AUDIO"
3944,9eac94dce77597b831e8c0dfc584bc8b,"['ELETRONICOS,INFORMATICA E AUDIO']","ELETRONICOS,INFORMATICA E AUDIO"
3945,9eb33d99dc51609493052a2822975ebc,['CASA E CONFORTO'],CASA E CONFORTO
3946,9edafa4c6dbc4a9dd05637c84bf96605,['MOVEIS E ELETRODOMESTICOS'],MOVEIS E ELETRODOMESTICOS
3947,9edbcf5056f3301b0fcaf1dfe914873c,"['ELETRONICOS,INFORMATICA E AUDIO']","ELETRONICOS,INFORMATICA E AUDIO"
3948,9edc5231dd902e3a6b3cd4d8692d3e19,['BRINQUEDOS E LAZER'],BRINQUEDOS E LAZER
3949,9ee3b22242a910b9fb5ee4ce5de709ab,['FERRAMENTAS E CONSTRUCAO'],FERRAMENTAS E CONSTRUCAO
3950,9eecf4b8716283fcb0f026e1308cc805,['MODA E BELEZA'],MODA E BELEZA
3951,9ef5ae9f2a3b5c7cd4858cf4ffdc1b9c,['MODA E BELEZA'],MODA E BELEZA
3952,9ef93df3442de1d9dd3a6b71322c1c3e,['MODA E BELEZA'],MODA E BELEZA
3953,9f0663bf008ccdbfbd96ac9a31ba7442,['CASA E CONFORTO'],CASA E CONFORTO
3954,9f0f2a19e1bd7373ab446e804e5c4d3e,['MODA E BELEZA'],MODA E BELEZA
3955,9f152df03010e6512d7911ee3d51a2de,"['LIVROS, MUSICA E PAPELARIA']","LIVROS, MUSICA E PAPELARIA"
3956,9f1887ee4f71cd4db972aeac47ca54f7,['BRINQUEDOS E LAZER'],BRINQUEDOS E LAZER
3957,9f1cdc0e091b90e61836ddc009a60ef2,['CASA E CONFORTO'],CASA E CONFORTO
3958,9f1d0b98c248d6afcfd3c708a723edf8,['ARTES E DECORACAO'],ARTES E DECORACAO
3959,9f1e272c76bf064ee7a4da8898a4beae,['AUTOMOTIVO'],AUTOMOTIVO
3960,9f2c42d6f142a06f2c575576ad53adb3,"['ELETRONICOS,INFORMATICA E AUDIO']","ELETRONICOS,INFORMATICA E AUDIO"
3961,9f3df5bfd4a69a1bf384e85aba1d0ca7,"['ELETRONICOS,INFORMATICA E AUDIO']","ELETRONICOS,INFORMATICA E AUDIO"
3962,9f484bd34c118fb45ac92da12aa484bc,['CASA E CONFORTO'],CASA E CONFORTO
3963,9f5bd892aa4c461b116e5c163f16b40a,['MODA E BELEZA'],MODA E BELEZA
3964,9f6176aa4bbe4b84f8d786f873be8240,['MODA E BELEZA'],MODA E BELEZA
3965,9f6db5df970e4f6210f284243da63804,['MODA E BELEZA'],MODA E BELEZA
3966,9f6fbfd6d1361fb26a26f6e26265589a,['MODA E BELEZA'],MODA E BELEZA
3967,9f792c846e897702e89fb06829be1b0b,['CASA E CONFORTO'],CASA E CONFORTO
3968,9f7db45b6f8cc96acdf9c10d8a56bf74,['MODA E BELEZA'],MODA E BELEZA
3969,9f8594990f5778cbd90eefec74ecb41c,['SERVIÇOS'],SERVIÇOS
3970,9f9441b89b4d44ee3cf22af52e988757,['MOVEIS E ELETRODOMESTICOS'],MOVEIS E ELETRODOMESTICOS
3971,9f9451274bc21055d9306c98eb7eb8f8,['CASA E CONFORTO'],CASA E CONFORTO
3972,9f9b0cf9d794e40cdf1c4cf909d65ca4,['BRINQUEDOS E LAZER'],BRINQUEDOS E LAZER
3973,9fa3141e41678109d614cc3ee569cb98,['MODA E BELEZA'],MODA E BELEZA
3974,9fcd31b22b1d10dea904f5f5d8e3e7ea,['AUTOMOTIVO'],AUTOMOTIVO
3975,9fce3cd33d8928808f389d86ea7556e6,['ALIMENTOS'],ALIMENTOS
3976,9fce7686189bb24e89065a148fa26927,"['ELETRONICOS,INFORMATICA E AUDIO']","ELETRONICOS,INFORMATICA E AUDIO"
3977,9fcf372852e7c46001a305a781628069,['BRINQUEDOS E LAZER'],BRINQUEDOS E LAZER
3978,9fd3d5bb20296499ef3fbcaa4db31c39,['MODA E BELEZA'],MODA E BELEZA
3979,9fe1f3d48d5a0ba5eb84e53689b8a766,['ARTES E DECORACAO'],ARTES E DECORACAO
3980,9fe72f719dc088c3eaed6fda02b077c9,['CASA E CONFORTO'],CASA E CONFORTO
3981,9feb8a417a078949bf56e26f46bae06d,['MODA E BELEZA'],MODA E BELEZA
3982,a006ea86ca084e35d8b24250d1321ef2,['MODA E BELEZA'],MODA E BELEZA
3983,a00ae528eb61acacc2917ce50bf77d65,['MODA E BELEZA'],MODA E BELEZA
3984,a00e6f85d3ec7f1d81197fba0052db04,['MODA E BELEZA'],MODA E BELEZA
3985,a0148d30bd60b1529214a696f8be8aea,['MOVEIS E ELETRODOMESTICOS'],MOVEIS E ELETRODOMESTICOS
3986,a024d7476a847e0453984eecb8be6076,['CASA E CONFORTO'],CASA E CONFORTO
3987,a024eebe8239a5249b7b0cc30eb94c6e,"['ELETRONICOS,INFORMATICA E AUDIO']","ELETRONICOS,INFORMATICA E AUDIO"
3988,a02898dcd7117b317f28c8de4cb9af61,['CASA E CONFORTO'],CASA E CONFORTO
3989,a02af2d708eae3995c247d758141efc8,"['ELETRONICOS,INFORMATICA E AUDIO']","ELETRONICOS,INFORMATICA E AUDIO"
3990,a0312f29adf4584ac12f17aa74ca8f64,['AUTOMOTIVO'],AUTOMOTIVO
3991,a03dd4329530db7fc4201347345864c5,['BRINQUEDOS E LAZER'],BRINQUEDOS E LAZER
3992,a04e5564f7cbcf78fee1ccaab8d3b0f2,['MODA E BELEZA'],MODA E BELEZA
3993,a05690d552685ceea5a59b90a278823d,['BRINQUEDOS E LAZER'],BRINQUEDOS E LAZER
3994,a05955b3170a4c7a3e758f164a61376d,['BRINQUEDOS E LAZER'],BRINQUEDOS E LAZER
3995,a05bbaf69d9dcde272cc101dfd1c6cc8,['FERRAMENTAS E CONSTRUCAO'],FERRAMENTAS E CONSTRUCAO
3996,a05efb55dba0d8c05abd335fa7ea3e8d,['CASA E CONFORTO'],CASA E CONFORTO
3997,a06c43ed81f5c604287461f4d21949ce,['CASA E CONFORTO'],CASA E CONFORTO
3998,a0727c663f544d6618123c94c779f29b,['MODA E BELEZA'],MODA E BELEZA
3999,a076e6a3d1401e58c8b6ced4d0d23225,['ALIMENTOS'],ALIMENTOS
